sku,qty,est_cost,supplier,day_generated
AJAB 2KG MANDAZI FLOUR,12,1454.3899187859465,GRAIN INDUSTRIES LIMITED,21
FRESH FRI 1LT COOKING OIL,12,11093.901872619928,PWANI OIL PRODUCTS LTD.,21
BUTTERFLY 1KG ATTA MARK 1 FLOUR,12,1454.3899187859465,SPICE WORLD LTD,21
FESTIVE 1.5KG WHITE MILKY BREAD,12,960.0,DPL FESTIVE  LIMITED,21
BROOKSIDE 1LT PLUS+ FAT FREE UHT MILK TBA,12,532.7982500911412,BROOKSIDE DAIRY LIMITED,21
VELVEX EXTRA 10S TOILET TISSUE UNWARAPPED,12,11093.901872619928,CHANDARIA INDUSTRIES  LTD,21
BROOKSIDE 500ML PLUS+ FAT FREE UHT MILK TFA,12,532.7982500911412,BROOKSIDE DAIRY LIMITED,21
FRESH FRI 2LT COOKING OIL,12,11093.901872619928,PWANI OIL PRODUCTS LTD.,21
RINA 500ML VEGETABLE OIL,11,10169.4100499016,KAPA OIL REFINERIES LTD,21
PEMBE 5KG MAIZE MEAL,11,1333.1907588871175,PEMBE FLOUR MILLS,21
RINA 3LT VEGETABLE  OIL,11,10169.4100499016,KAPA OIL REFINERIES LTD,21
BUTTERFLY 1KG GRAM FLOUR,10,1211.9915989882886,SPICE WORLD LTD,21
KINGSMIL 600G SWICH BROWN BREAD,10,800.0,KENAFRIC BAKERY LTD,21
FESTIVE 400G SILINDA WHITE BREAD,10,800.0,DPL FESTIVE  LIMITED,21
FESTIVE 400GM BROWN SLICED,10,800.0,DPL FESTIVE  LIMITED,21
CLOVERS 500G CASTER SUGAR,9,1771.9636083962378,TRI CLOVER INDUSTRIES LTD,21
SOKO 2KG NUTRIGO WHOLE GRAIN MAIZE MEAL,9,1090.7924390894598,CAPWELL INDUSTRIES LTD,21
SOKO 5KG MAIZE MEAL BAG,8,969.5932791906309,CAPWELL INDUSTRIES LTD,21
BROADWAYS 200G MANDO BITES 4S,8,640.0,BROADWAYS BAKERY LTD,21
SUPA 1.5KG BUTTER TOAST BREAD,8,640.0,MINI BAKERIES NBI  LTD,21
AJAB 2KG SELF RAISING FLOUR,8,969.5932791906309,GRAIN INDUSTRIES LIMITED,21
KINGSMIL 250G SCONES,8,640.0,KENAFRIC BAKERY LTD,21
FESTIVE 400G SILINDA  BROWN BREAD,8,640.0,DPL FESTIVE  LIMITED,21
SUPA 500G BREAD CRUMBS,8,640.0,MIBISCO LTD,21
KINGSMIL 800G SWICH BROWN BREAD,8,640.0,KENAFRIC BAKERY LTD,21
BROADWAY 400G PREMIUM SANDWICH BREAD,8,640.0,BROADWAYS BAKERY LTD,21
SUPA 600G BARREL BROWN BREAD,7,560.0,MINI BAKERIES NBI  LTD,21
SUPA 500G LARGE SCONES,7,560.0,MIBISCO LTD,21
BROADWAY 400G 50/50 BREAD,7,560.0,BROADWAYS BAKERY LTD,21
SUPA 350G MEDIUM SCONES,7,560.0,MIBISCO LTD,21
JOGOO 2KG WIMBI MEAL,7,848.3941192918021,UNGA LTD,21
AVENA 5L VEGETABLE OIL,6,5546.950936309964,GOLDEN AFRICA K LTD,21
RHARVEST 400G WHITE BREAD CLASSIC,6,480.0,RABAI FOODS LIMITED,21
SUPA 400G SUPA SWEET BREAD,6,480.0,MIBISCO LTD,21
NATURES 800G BROWN BREAD,6,480.0,DPL FESTIVE  LIMITED,21
SUPA 1.5KG WHITE SLICED BREAD,6,480.0,MINI BAKERIES NBI  LTD,21
FESTIVE 300G 6S PREM BROWN BURGER BUNS,6,480.0,DPL FESTIVE  LIMITED,21
EXE 2KG ATTA MARK 1,6,727.1949593929733,UNGA LTD,21
SUPA 220G SMALL SCONES,5,400.0,MIBISCO LTD,21
SUPA LOAF 400G SUPA NUTRI BREAD,5,400.0,MINI BAKERIES NBI  LTD,21
BROOKSIDE 1L FUNCTIONAL UHT MILK VIT A & D,5,221.9992708713088,BROOKSIDE DAIRY LIMITED,21
PEMBE 1KG PURE WIMBI PORRIDGE,5,605.9957994941443,PEMBE FLOUR MILLS,21
SIMPLIFINE 600G WHOLEMEAL LOAF,5,400.0,BIGCOLD KENYA SIMPLIFINE SHELF BREAD,21
FESTIVE 1.5KG BROWN BREAD,5,400.0,DPL FESTIVE  LIMITED,21
HUSEINI 400G BREAD CRUMBS,5,400.0,HUSEINI BAKERY LTD,21
SIMPLIFINE 800G WHITE FAMILY LOAF,5,400.0,BIGCOLD KENYA SIMPLIFINE SHELF BREAD,21
SOKO 1KG HOMEBAKING FLOUR,5,605.9957994941443,CAPWELL INDUSTRIES LTD,21
AVENA 3L VEGETABLE OIL,4,3697.967290873309,GOLDEN AFRICA K LTD,21
SIMPLIFINE 800G WHOLEMEAL LOAF,4,320.0,BIGCOLD KENYA SIMPLIFINE SHELF BREAD,21
RHARVEST 400G WHOLE GRAIN BREAD BROWN LONG,4,320.0,RABAI FOODS LIMITED,21
CAPTAIN COOK 1LT CORN OIL,3,2773.475468154982,KAPA OIL REFINERIES LTD,21
KINGSMIL 300G CLUSTER BUNS,4,320.0,KENAFRIC BAKERY LTD,21
SUPA 250G BREADCRUMBS,4,320.0,MIBISCO LTD,21
SIMPLIFINE 600G BROWN LOAF,4,320.0,BIGCOLD KENYA SIMPLIFINE SHELF BREAD,21
RHARVEST 600G WHITE TOAST BREAD,4,320.0,RABAI FOODS LIMITED,21
BROADWAY 200G MAICHO DONUTS 4PC,4,320.0,BROADWAYS BAKERY LTD,21
CLOVERS 1KG BROWN SUGAR,4,787.539381509439,TRI CLOVER INDUSTRIES LTD,21
SUPA 300G LONG BUNS,4,320.0,MIBISCO LTD,21
SUPA 325G SIMSIM BUNS,4,320.0,MIBISCO LTD,21
EXE 2KG BROWN BREAD FLOUR,4,484.79663959531547,UNGA LTD,21
SUPA 300G ROUND BUNS,3,240.0,MIBISCO LTD,21
KINGSMIL 380G WHOLEMEAL SLICED BURGER 6S,3,240.0,KENAFRIC BAKERY LTD,21
TOTAL,48293,4180064.0278042913,Total,21
V22 BAG 10 X 15 X 22 30G,578,4625.120457614999,POLYTHENE INDUSTRIES LIMITED,21
V25 CARRIER BAG,521,8336.947441611697,POLYTHENE INDUSTRIES LIMITED,21
WHITE CAP 500ML LAGER CANS,374,68332.85014706258,KENYA BREWERIES LTD,21
QUENCHER 300ML DRINKING WATER,360,5551.975458486162,EXCEL CHEMICALS LTD,21
AQUAMIST 300ML MINERAL WATER,328,8049.374781112027,AQUAMIST LIMITED,21
QUENCHER 500ML DRINKING WATER,305,6453.461284887555,EXCEL CHEMICALS LTD,21
QUENCHER 1LT DRINKING WATER,274,10561.837674525064,EXCEL CHEMICALS LTD,21
KERINGET 500ML MINERAL WATER,253,11363.928638153679,COCA COLA BEVERAGES KENYA LTD,21
COKE PET 350ML,240,9332.019209456965,COCA COLA BEVERAGES KENYA LTD,21
BIO 200ML GREEK STYLE NATURE PLAIN YOGHURT,222,30701.29714466336,BIO FOOD PRODUCTS LTD,21
AQUAMIST 500ML MINERAL WATER,216,8527.199496327388,AQUAMIST LIMITED,21
DUNHILL 20S SWITCH,205,77080.0,NOBLE OUTLOOK LIMITED,21
TUSKER CAN 500ML BEER,204,34712.26084489885,KENYA BREWERIES LTD,21
EMBASSY BY DUNHILL BLUE 20S,200,73600.20246175084,NOBLE OUTLOOK LIMITED,21
KERINGET 18.9LT MINERAL WATER REFIL,193,92429.453691765,COCA COLA BEVERAGES KENYA LTD,21
COKE PET 500ML,188,9999.77687357938,COCA COLA BEVERAGES KENYA LTD,21
COKE ZERO 330ML CAN,175,13520.073948704598,COCA COLA BEVERAGES KENYA LTD,21
COKE ZERO 500ML PET,171,8915.995957651588,COCA COLA BEVERAGES KENYA LTD,21
AQUAMIST 1LTR SPARKLING WATER,166,12620.305982001062,AQUAMIST LIMITED,21
SCHWEPPES TONIC WATER 500ML PET,157,9531.15652906487,COCA COLA BEVERAGES KENYA LTD,21
AQUAMIST 20LT MINERAL WATER,146,61608.73460387462,AQUAMIST LIMITED,21
BROOKSIDE 500ML NATURAL LALA BOTTLE,138,9936.295088539928,BROOKSIDE DAIRY LIMITED,21
COKE 330ML CAN,137,10692.002368265248,COCA COLA BEVERAGES KENYA LTD,21
DL 37G FILLED CHOCOLATES MINT CHOC,137,7637.0769674627345,GLACIER PRODUCTS LTD 2ND,21
MAYERS 1L SPARKLING WATER PLASTIC,132,10162.252201039862,MALACHITE LIMITED,21
SAFARI 300ML LEMONADE LIME DRINK,130,5051.577708549672,BOUNTY LIMITED,21
NUTFIELDS 20G CASHEW NUTS ROASTED AND SALTED,130,7280.0,KENYA NUT COMPANY,21
MAGGI 4G 28S CUBE FORTIFIED,129,10948.961681598897,NESTLE KENYA LTD,21
TUSKER 500ML LAGER BEER,128,21401.600000000002,KENYA BREWERIES LTD,21
COCA COLA 300ML,128,4096.0,COCA COLA BEVERAGES KENYA LTD,21
COCA COLA 300ML EMPTY BOTTLE,128,1536.0,COCA COLA BEVERAGES KENYA LTD,21
NUTFIELD 20G MAC NUTS LOCAL,128,6553.6,KENYA NUT COMPANY,21
AQUAMIST 500ML SPARKLING WATER,127,6999.954846989824,AQUAMIST LIMITED,21
NUTFIELDS 20G MIXED NUTS,124,5456.0,KENYA NUT COMPANY,21
WHITE CAP 500ML LAGER BEER,124,23708.800000000003,KENYA BREWERIES LTD,21
ISINYA 6S EGGS,123,12319.493085249384,ISINYA FEEDS LIMITED,21
BIO 150ML VANILLA YOGHURT,121,11254.534855004678,BIO FOOD PRODUCTS LTD,21
SPRITE PET 350ML,117,4551.800902867716,COCA COLA BEVERAGES KENYA LTD,21
SCHWEPPES SODA WATER 500ML PET,117,7082.751178332748,COCA COLA BEVERAGES KENYA LTD,21
KRACKLES BANG BANG CHILLI 30G,114,5025.05090909091,PROPACK KENYA LTD,21
GUINNESS 500ML CAN,113,20673.694271208507,KENYA BREWERIES LTD,21
KRACKLES POTATO CRISP BBQ30G,113,4933.254643962849,PROPACK KENYA LTD,21
NESTLE 41.5G KITKAT 4 FINGER MILK,113,15103.677597840759,GLACIER PRODUCTS LTD 2ND,21
BALOZI 500ML CAN,108,17758.32507301331,KENYA BREWERIES LTD,21
HIGHLANDS 500ML MINERAL WATER,106,2120.036016139308,HIGHLANDS DRINKS LIMITED,21
TUSKER LITE 500ML CAN,105,21719.990258481423,KENYA BREWERIES LTD,21
ILARA 500ML MAZIWA LALA,104,7488.0,BROOKSIDE DAIRY LIMITED,21
ISINYA 30S EGGS,100,43302.63858093126,ISINYA FEEDS LIMITED,21
KRACKLES CHEESE & ONION 30G,100,4432.716472469729,PROPACK KENYA LTD,21
OLA 40G CHEESE CRUNCH TORTILA CHIPS,99,5102.126213592233,PROPACK KENYA LTD,21
URBAN STIX 35G BARBEQUE SNACKS,99,2772.0,NORDA INDUSTRIES LTD.,21
GOLD CROWN 500ML ASEPTIC LONG LIFE 24,99,3863.7446375582876,NEW KENYA COOP CREAMERIES  LTD,21
SPRITE PET 500ML,98,5181.699244455277,COCA COLA BEVERAGES KENYA LTD,21
COKE PET 2LTS,95,12511.122184954482,COCA COLA BEVERAGES KENYA LTD,21
MAYERS 500ML SPARKLING WATER PLASTIC,93,5530.417563739377,MALACHITE LIMITED,21
WRIGLEYS ORBIT 10S PEPPERMINT SF,92,5048.390927835052,RADBONE CLARK LIMITED MARS,21
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,91,1941.8225057412608,RADBONE CLARK LIMITED MARS,21
KABARNET 300ML MINERAL WATER,89,1355.3810460901088,KHETIA DRAPERS LTD,21
FANTA ORANGE PET 350ML,88,3427.2745965834433,COCA COLA BEVERAGES KENYA LTD,21
SPRITE 330ML CAN REGULAR,87,6718.405961199293,COCA COLA BEVERAGES KENYA LTD,21
WRIGLEYS JUICY FRUIT 10S CLASSIC,87,1855.9819735819738,RADBONE CLARK LIMITED MARS,21
KERINGET 1LT MINERAL WATER,86,5976.437138508372,COCA COLA BEVERAGES KENYA LTD,21
DASANI 500ML MINERAL WATER,85,2284.005017561465,COCA COLA BEVERAGES KENYA LTD,21
AQUAMIST 1LT MINERAL WATER,85,5203.179079022172,AQUAMIST LIMITED,21
ISINYA 15S EGGS,85,21094.382093899072,ISINYA FEEDS LIMITED,21
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,85,4383.646694214877,PROPACK KENYA LTD,21
PICK N PEEL 250ML MANGO,85,4811.862342892008,KEVIAN KENYA LTD,21
TENA 10S WHITE TOILET ROLLS,85,30646.16565433462,AFRICAN COTTON INDUSTRIES LTD,21
WRIGLEYS ORBIT 10S BUBBLEMINT SF,81,4453.570723404255,RADBONE CLARK LIMITED MARS,21
DUNHILL 20S DOUBLE CAP,80,30080.0,NOBLE OUTLOOK LIMITED,21
BIO 150ML STRAWBERRY YOGHURT,80,7566.182979959338,BIO FOOD PRODUCTS LTD,21
FANTA ORANGE PET 500ML,80,4227.978329056174,COCA COLA BEVERAGES KENYA LTD,21
PICK N PEEL 250ML TROPICAL MIX,79,4474.593617021276,KEVIAN KENYA LTD,21
MAYERS 1LT SPRING MINERAL WATER,79,4451.088912504429,MALACHITE LIMITED,21
PREDATOR 400ML ENERGY DRINK PET,78,3929.0455331010457,COCA COLA BEVERAGES KENYA LTD,21
VELVEX 100S WHITE SERVIETTES,78,7250.592728223908,CHANDARIA INDUSTRIES  LTD,21
KNORR 51G 6S CHICKEN CUBES,78,5880.828024727702,UNILEVER KENYA LIMITED,21
MENENGAI CREAM 1KG SOAP,75,12299.92171372931,MENENGAI O REFINERIES LTD,21
BIO 150ML NATURAL YOGHURT,75,6923.357142857143,BIO FOOD PRODUCTS LTD,21
KRACKLES SALT&VINEGAR 30GM,75,3250.983170947741,PROPACK KENYA LTD,21
WRIGLEYS P.K 10S CHEWING GUM MENTHOL,74,1576.7897172236505,RADBONE CLARK LIMITED MARS,21
COKE 1.25L PET,72,7362.0552760535775,COCA COLA BEVERAGES KENYA LTD,21
PICK N PEEL 250ML APPLE,71,4042.2273858921167,KEVIAN KENYA LTD,21
PICK N PEEL 250ML PINEAPPLE JUICE,70,3954.059628200632,KEVIAN KENYA LTD,21
AQUAMIST 1.5LT MINERAL WATER,70,5166.126888217523,AQUAMIST LIMITED,21
FANTA ORANGE PET 2LTS,70,8595.024699176696,COCA COLA BEVERAGES KENYA LTD,21
COKE ZERO SUGAR 300ML,69,2208.0,COCA COLA BEVERAGES KENYA LTD,21
COKE ZERO SUGAR 300ML EMPTY BOTTLE,69,828.0,COCA COLA BEVERAGES KENYA LTD,21
BROOKSIDE 500ML SWEET LALA BOTTLE,69,5244.019375219375,BROOKSIDE DAIRY LIMITED,21
FANTA BLACKCURRANT PET 500ML,69,3652.7697110594486,COCA COLA BEVERAGES KENYA LTD,21
COKE ZERO 2L PET,69,9139.965683646113,COCA COLA BEVERAGES KENYA LTD,21
AQUACLEAR 500ML MINERAL WATER,68,1701.5760363086235,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,21
DASANI 1L MINERAL WATER,68,3141.3862979258333,COCA COLA BEVERAGES KENYA LTD,21
ILARA 500ML TNC PLAIN CUP,67,6295.393931034484,BROOKSIDE DAIRY LIMITED,21
KERINGET 1LT SPARKLING MINERAL WATER,67,5645.495100458232,COCA COLA BEVERAGES KENYA LTD,21
SUNLIGHT 175G PURE SOAP YELLOW,66,3761.51991991992,UNILEVER KENYA LIMITED,21
MAYERS 500ML STILL MINERAL WATER,65,2489.178812655528,MALACHITE LIMITED,21
KIRICHWA 2KG ICE CUBES,65,10400.0,KIRICHWA WATER LIMITED,21
SPRITE SODA PET 2LTS,65,8010.128950036205,COCA COLA BEVERAGES KENYA LTD,21
BROOKSIDE 1L NATURAL LALA BOTTLE,65,8580.054794520549,BROOKSIDE DAIRY LIMITED,21
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,64,10346.909342192692,UDV KENYA LIMITED,21
MR.BERRYS KING KUBWA XXL STRAWBERRY LOLLIPOP,63,829.0011976047905,MZURI SWEETS LIMITED,21
BIO 200ML GREEK STYLE YOGHURT VANILLA,62,8543.714814814815,BIO FOOD PRODUCTS LTD,21
FANTA BLACK CURRANT 350ML PET,62,2409.846969195098,COCA COLA BEVERAGES KENYA LTD,21
SNICKERS 40G SINGLE CHOCO BAR,62,8131.851728553136,RADBONE CLARK LIMITED MARS,21
CARTOONS 30G TANGY TOMATO CRISPS,62,2792.1619596541786,PROPACK KENYA LTD,21
AQUAMIST 5LT MINERAL WATER,62,10615.731195538512,AQUAMIST LIMITED,21
FANTA BLACKCURRANT PET 2LTS,62,7579.88869804191,COCA COLA BEVERAGES KENYA LTD,21
OREO 55.2G ORIGINAL COOKIES,61,3353.2446358091142,HASBAH KENYA LTD CADBURY,21
VELVEX SNOW WHITE 10 PACK,61,22312.640723981902,CHANDARIA INDUSTRIES  LTD,21
PILSNER 500ML LAGER BEER,61,10199.2,KENYA BREWERIES LTD,21
BIO 150ML BERRY COCKTAIL YOGHURT,60,5351.7232897770955,BIO FOOD PRODUCTS LTD,21
KRAC KURLS 25G TANGY CHEESE,60,1876.296943231441,PROPACK KENYA LTD,21
ROTHMANS SWITCH BLUE 20S,58,16936.036781609193,NOBLE OUTLOOK LIMITED,21
BROOKSIDE 500G SALTED BUTTER,57,34252.0678288431,BROOKSIDE DAIRY LIMITED,21
ISINYA 12S EGGS,56,11297.153682167407,ISINYA FEEDS LIMITED,21
PICK N PEEL 250ML ORANGE JUICE,56,4240.307599396076,KEVIAN KENYA LTD,21
MR.BERRYS KING KUBWA XXL PASSION LOLLIPOP,56,742.8260211800302,MZURI SWEETS LIMITED,21
FELIX 85G CAT CHICKEN,55,8380.014833127321,MERIT AFRICA LTD,21
FC 100G (30D) COLLAR BACON,55,7892.313224131043,FARMERS CHOICE LTD,21
HEINEKEN 500ML CAN BEER,55,12523.373134328358,KENYA WINE AGENCIES KWAL,21
BIO 90ML NATURAL Y0GHURT,53,3349.6000000000004,BIO FOOD PRODUCTS LTD,21
PICK N PEEL 1L ORANGE JUICE,53,13852.933850797757,KEVIAN KENYA LTD,21
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,52,15233.281618887015,FARMERS CHOICE LTD,21
PICK N PEEL 1LT APPLE,52,10755.784840323202,KEVIAN KENYA LTD,21
KRAC KURLS 25G CHILLI LEMON,52,1625.979194368401,PROPACK KENYA LTD,21
DAIMA 500ML NATURAL PROBIOTIC CUP,51,4832.1832460732985,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,21
FANTA PASSION PET 2LTS,51,6230.956727119359,COCA COLA BEVERAGES KENYA LTD,21
MENENGAI CREAM 800G SOAP,50,6554.596774193548,MENENGAI O REFINERIES LTD,21
BIO 150ML MANGO YOGHURT,49,4640.393869731801,BIO FOOD PRODUCTS LTD,21
LYONS 60ML TOFF N CHOCO W NUTS STICKLINE,49,2694.071578947369,RAZCO LTD,21
ROYCO 4G 40S BEEF CUBES,49,5379.294419030192,UNILEVER KENYA LIMITED,21
KCC 500ML FILPACK MALA,48,2491.331904983698,NEW KENYA COOP CREAMERIES  LTD,21
FANTA PASSION 500ML PET,47,2501.0036295951604,COCA COLA BEVERAGES KENYA LTD,21
OREO 31.3G ENROBED,47,2406.1812136325852,HASBAH KENYA LTD CADBURY,21
BLUE BAND 500G MED FAT SPREAD,46,10102.428577498795,SUPER SAVERS DISTRIBUTION LTD,21
DL 70ML MINI FIESTA CLASSIC,45,2485.506646971935,GLACIER PRODUCTS LTD G P,21
GREEN FARM 30S Y/YORK EGGS,45,20164.37253960634,GREEN FARM POULTRY,21
MINUTE MAID 400ML APPLE JUICE,45,2841.986535473848,COCA COLA BEVERAGES KENYA LTD,21
FESTIVE TORTILLA WRAP 8 INCH,45,9880.734939759037,DPL FESTIVE  LIMITED,21
MARS SINGLE BARS 40G,44,6186.317570252626,RADBONE CLARK LIMITED MARS,21
SOFTLEAF 10S VIRGIN TOILET PAPER,44,15201.550136686716,KAPA OIL REFINERIES LTD,21
SAVANA DRY PREMIUM CIDER 340ML,44,9973.660268317853,KENYA WINE AGENCIES KWAL,21
FC 200G (30D) FRESH SANDWICH HAM,44,10336.241666666667,FARMERS CHOICE LTD,21
KNORR 51G 6S BEEF CUBES,44,3302.047798742138,UNILEVER KENYA LIMITED,21
BLUE BAND 1KG MED FAT SPREAD,43,16464.663715521387,SUPER SAVERS DISTRIBUTION LTD,21
URBAN STIX 35G THAI SWEET CHILLI SNACKS,43,1204.0,NORDA INDUSTRIES LTD.,21
FC 200G (30D) FRESH STREAKY BACON,43,15275.482066869303,FARMERS CHOICE LTD,21
MR BERRYS TOOGOODY TOFFEE BARS,43,344.93209144792553,MZURI SWEETS LIMITED,21
PICK N PEEL 1LT TROPICAL MIX,43,8951.502213848327,KEVIAN KENYA LTD,21
OREO 26.25G ORIGINAL,42,1487.6689655172415,HASBAH KENYA LTD CADBURY,21
KETEPA 500G FAHARI YA KENYA,42,8128.943416181915,KENYA TEA PACKERS KETEPA,21
MINUTE MAID 1L APPLE JUICE,42,4843.849137931034,COCA COLA BEVERAGES KENYA LTD,21
BIO 90ML VANILLA,42,2654.4,BIO FOOD PRODUCTS LTD,21
MILL BAKERS 300G  ENGLISH MUFFINS,42,4435.200000000001,MILL BAKERS LIMITED,21
BROOKSIDE 250ML VANILLA,42,2306.202609188883,BROOKSIDE DAIRY LIMITED,21
MAYERS 750ML GLASS SPARKLING WATER,41,3247.2000000000003,MALACHITE LIMITED,21
MAYERS 750ML GLASS SPARKLING EMPTY BOTTLE,41,3116.0,MALACHITE LIMITED,21
MACCOFFEE 15G WHITE 3 IN 1 COFFEE,41,652.830017055145,CHANDARIA INDUSTRIES LTD MACCOFFEE,21
STIMOROL 14G 10S WILD BERRY,41,2132.1386473429952,HASBAH KENYA LTD CADBURY,21
DL 70ML MINI FIESTA CARAMEL N NUTS,41,2264.195499738357,GLACIER PRODUCTS LTD G P,21
FC 1KG (14D) FRESH PORK VALUE PACK,41,22996.73340095087,FARMERS CHOICE LTD,21
HANAN 10PK TISSUE PAPER,41,14478.622475570033,ZENKO KENYA LIMITED,21
LAKI LAKI 150ML GREEK YOGHURT NATURAL,40,3680.0,LAKI LAKI LIMITED,21
QUENCHER 18L MIN WATER PET,40,16272.864127345083,EXCEL CHEMICALS LTD,21
JIAN 30 PACK YELLOW YOLK EGGS,40,15723.982641041537,JIAN CEREALS DEPOT,21
BROOKSIDE 1LT NATURAL YOGHURT,40,7200.0,BROOKSIDE DAIRY LIMITED,21
URBAN STIX 35G KUKU CHOMA SNACK,39,1092.0371649791543,NORDA INDUSTRIES LTD.,21
BALOZI 500ML BEER,39,6484.668904109588,KENYA BREWERIES LTD,21
KABARNET 500ML MINERAL WATER,39,843.7940425531915,KHETIA DRAPERS LTD,21
OREO 128G ORIGINAL,39,4834.88,HASBAH KENYA LTD CADBURY,21
TENA 100S SERVIETTES WHITE,39,3108.194594594596,AFRICAN COTTON INDUSTRIES LTD,21
BROOKSIDE 250G SALTED BUTTER,39,13187.814150417831,BROOKSIDE DAIRY LIMITED,21
BROOKSIDE 250ML STRAWBERRY,39,2140.374362165526,BROOKSIDE DAIRY LIMITED,21
FELIX 85G CAT BEEF,38,5893.480949623625,MERIT AFRICA LTD,21
BROOKSIDE 250G NATURAL PROBIOTIC YOGHURT,38,2824.0864378165447,BROOKSIDE DAIRY LIMITED,21
FC 125G (30D) FRESH NYAMABITE,38,2800.5126964933493,FARMERS CHOICE LTD,21
FC 500G (14D) FRESH CLASSIC PORK SAUSAGE,38,11186.476621058893,FARMERS CHOICE LTD,21
DELAMERE 250ML PREM WILD BERRIES YOG CUP,38,2632.981634615385,BROOKSIDE DAIRY LIMITED,21
KRACKLES CURLS 15G CHEESY,38,608.0161788185205,PROPACK KENYA LTD,21
KABARNET 500ML SPARKLING WATER,37,1450.4,KHETIA DRAPERS LTD,21
OXYRICH 1L SPRING WATER,37,1379.830083925113,AQUAMIST LIMITED,21
CADBURY 90G DRINKING CHOCOLATE SACHET,37,3135.188412794206,HASBAH KENYA LTD CADBURY,21
ZESTA 100G BI-CARBONATE OF SODA,37,651.2192332683562,TRUFOODS LIMITED T F,21
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,37,4690.27120743034,BROOKSIDE DAIRY LIMITED,21
LEADAV YELLOW YOLK EGGS 30PACK TRAY,36,14055.021024258762,LEADAV POULTRY FARM LTD,21
BROOKSIDE 1L SWEETEND LALA BOTTLE,36,5155.200000000001,BROOKSIDE DAIRY LIMITED,21
FC 1KG (14D) BEEF VALUE SAUSAGES,36,20483.711830388693,FARMERS CHOICE LTD,21
KRAC KURLS 25G TOMATO,35,1094.273432835821,PROPACK KENYA LTD,21
QUENCHER 10LT MINERAL WATER PET,35,8372.0,EXCEL CHEMICALS LTD,21
BIO 500ML COOKING CREAM LONG LIFE,35,9875.571514063437,BIO FOOD PRODUCTS LTD,21
FAY TOILET PAPER WHITE 10S,35,12884.569847856157,KIM FAY EAST AFRICA LTD,21
CHROME 250ML VODKA,34,6893.810844892812,UDV KENYA LIMITED,21
NEPTUNE 10S BLENDED TOILET PAPER,34,10008.876595744683,KAPA OIL REFINERIES LTD,21
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,34,4542.4,BROOKSIDE DAIRY LIMITED,21
SPRITE 300ML,34,1088.0,COCA COLA BEVERAGES KENYA LTD,21
SPRITE 300ML EMPTY BOTTLE,34,408.0,COCA COLA BEVERAGES KENYA LTD,21
QUENCHER LIFE 5LT PREMIUM DRINKING WATER,34,6074.566254071662,EXCEL CHEMICALS LTD,21
STREPSILS REGULAR 2S,34,1224.0,HARLEYS LTD,21
CADBURY 80G DAIRY MILK,34,7077.022894168467,HASBAH KENYA LTD CADBURY,21
AQUAMIST 20LT MINERAL WATER EMPTY BOTTLE,34,25977.363397876332,AQUAMIST LIMITED,21
BROWNS 250G GREEK YOGHURT,34,7696.397146932953,SUNPOWER PRODUCTS LTD,21
BROOKSIDE 450ML NATURAL YOGHURT CUP,34,4594.108631578948,BROOKSIDE DAIRY LIMITED,21
SIRIMON 250G CHEDDAR CHEESE,33,13335.749416342414,MORANI LIMITED,21
SOFTLEAF TWIN SERVIETTES,33,4977.918419195485,KAPA OIL REFINERIES LTD,21
ALWAYS 14S MAXI THICK EX/LONG DAY/NIGHT,33,5193.639751552796,HASBAH KENYA LTD P AND G,21
KENYLON 420G CHICK PEAS,33,4698.236756756757,TRUFOODS LIMITED T F,21
FC 400G (30D) FRESH STREAKY BACON,33,21103.383850931677,FARMERS CHOICE LTD,21
TOILEX WHITE 10S,32,9446.870444104135,CHANDARIA INDUSTRIES  LTD,21
FC 200G (14D) FRESH PORK CHIPOLATA,32,5718.323129718599,FARMERS CHOICE LTD,21
AQUAMIST 19L DISPOSABLE WATER,32,14491.635530085961,AQUAMIST LIMITED,21
MANJI 45G MILKSTAR BISCUITS,32,1759.0791532113385,MANJI FOOD INDUSTRIES LTD,21
BIO ACTIVE 350ML BLKBRRY N RSPBRRY YOG DRINK,32,3954.8156156156156,BIO FOOD PRODUCTS LTD,21
KNORR 51G 6S BEEF CHILLI CUBES,32,2412.5660215053763,UNILEVER KENYA LIMITED,21
FELIX 85G CAT SALMON,32,4868.229113067029,MERIT AFRICA LTD,21
CADBURY 80G DAIRY MILK WHOLE NUT,32,6614.213519813519,HASBAH KENYA LTD CADBURY,21
HANAN FLUSHABLE WATER WIPES 72PCS,31,4444.460095173352,ZENKO KENYA LIMITED,21
CADBURY 28G BUBBLY CHOCOLATE,31,2425.621854780734,HASBAH KENYA LTD CADBURY,21
TROP HEAT 18G SAFARI CHEESE,31,496.0,TROPICAL HEAT LTD,21
FELIX 85G CAT TROUT,31,4543.469411764707,MERIT AFRICA LTD,21
