sku,qty,est_cost,supplier,lead_time_days,day_generated,arrival_day
ROYCO 4G 40S BEEF CUBES,3,329.34455626715464,UNILEVER KENYA LIMITED,2,25,28
GREEN FARM 30S Y/YORK EGGS,2,896.194335093615,GREEN FARM POULTRY,2,25,28
CADBURY 28G BUBBLY CHOCOLATE,2,156.49173256649897,HASBAH KENYA LTD CADBURY,2,25,28
SANTA MARIA 70G TOMATO PASTE SATCHET,2,59.78691588785047,DEBENHAM AND FEAR LTD,2,25,28
ILARA  POUCH FRESH MILK 1LTR,8,749.0693836646068,BROOKSIDE DAIRY LIMITED,2,26,29
FESTIVE 800G SUPREME WHOLE MEAL,6,624.0,DPL FESTIVE  LIMITED,2,26,29
WHITE CAP 500ML LAGER CANS,20,3654.1631094685868,KENYA BREWERIES LTD,2,26,29
AQUAMIST 300ML MINERAL WATER,16,392.65242834692816,AQUAMIST LIMITED,2,26,29
KERINGET 500ML MINERAL WATER,14,628.8339957871601,COCA COLA BEVERAGES KENYA LTD,2,26,29
EMBASSY BY DUNHILL BLUE 20S,13,4784.013160013805,NOBLE OUTLOOK LIMITED,2,26,29
COKE PET 500ML,11,585.0933277094318,COCA COLA BEVERAGES KENYA LTD,2,26,29
COCA COLA 300ML EMPTY BOTTLE,6,72.0,COCA COLA BEVERAGES KENYA LTD,2,26,29
KRACKLES POTATO CRISP BBQ30G,6,261.94272445820434,PROPACK KENYA LTD,2,26,29
OLA 40G CHEESE CRUNCH TORTILA CHIPS,6,309.2197705207414,PROPACK KENYA LTD,2,26,29
KRACKLES CHEESE & ONION 30G,5,221.63582362348643,PROPACK KENYA LTD,2,26,29
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,7,361.0061983471075,PROPACK KENYA LTD,2,26,29
WRIGLEYS JUICY FRUIT 10S CLASSIC,7,149.33188293188294,RADBONE CLARK LIMITED MARS,2,26,29
BIO 150ML NATURAL YOGHURT,4,369.2457142857143,BIO FOOD PRODUCTS LTD,2,26,29
AQUACLEAR 500ML MINERAL WATER,3,75.06953101361574,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,26,29
FANTA BLACK CURRANT 350ML PET,3,116.60549850944022,COCA COLA BEVERAGES KENYA LTD,2,26,29
KRAC KURLS 25G TANGY CHEESE,3,93.81484716157206,PROPACK KENYA LTD,2,26,29
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,26,29
HANAN 10PK TISSUE PAPER,3,1059.4114006514658,ZENKO KENYA LIMITED,2,26,29
ROYCO 4G 40S BEEF CUBES,3,329.34455626715464,UNILEVER KENYA LIMITED,2,26,29
GREEN FARM 30S Y/YORK EGGS,3,1344.2915026404226,GREEN FARM POULTRY,2,26,29
CADBURY 32G DAIRY MILK CHOCOLATE,2,213.35470817120623,HASBAH KENYA LTD CADBURY,2,26,29
TENA 100S SERVIETTES WHITE,2,159.39459459459465,AFRICAN COTTON INDUSTRIES LTD,2,26,29
CADBURY 28G BUBBLY CHOCOLATE,2,156.49173256649897,HASBAH KENYA LTD CADBURY,2,26,29
OREO 26.25G ORIGINAL,1,35.42068965517242,HASBAH KENYA LTD CADBURY,2,26,29
HANAN FLUSHABLE WATER WIPES 72PCS,1,143.36968048946295,ZENKO KENYA LIMITED,2,26,29
SANTA MARIA 70G TOMATO PASTE SATCHET,1,29.893457943925235,DEBENHAM AND FEAR LTD,2,26,29
BIO 1L FRESH WHOLE MILK,10,1367.0559449471136,BIO FOOD PRODUCTS LTD,2,27,30
FESTIVE 400G WHOLE MEAL,6,312.0020924149957,DPL FESTIVE  LIMITED,2,27,30
BIO 2L SEMI SKIMMED FRESH MILK,6,1466.936634184883,BIO FOOD PRODUCTS LTD,2,27,30
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,3,288.0,DPL FESTIVE  LIMITED,2,27,30
KINGSMIL 400G KUBWA WAO WHITE BREAD,3,156.0,KENAFRIC BAKERY LTD,2,27,30
WHITE CAP 500ML LAGER CANS,27,4933.120197782592,KENYA BREWERIES LTD,2,27,30
AQUAMIST 300ML MINERAL WATER,20,490.8155354336602,AQUAMIST LIMITED,2,27,30
KERINGET 500ML MINERAL WATER,17,763.5841377415516,COCA COLA BEVERAGES KENYA LTD,2,27,30
DUNHILL 20S SWITCH,13,4888.0,NOBLE OUTLOOK LIMITED,2,27,30
KERINGET 18.9LT MINERAL WATER REFIL,13,6225.818124315777,COCA COLA BEVERAGES KENYA LTD,2,27,30
EMBASSY BY DUNHILL BLUE 20S,16,5888.016196940067,NOBLE OUTLOOK LIMITED,2,27,30
COKE ZERO 330ML CAN,10,772.5756542116914,COCA COLA BEVERAGES KENYA LTD,2,27,30
WHITE CAP 500ML LAGER BEER,7,1338.4,KENYA BREWERIES LTD,2,27,30
NESTLE 41.5G KITKAT 4 FINGER MILK,7,935.6260458839407,GLACIER PRODUCTS LTD 2ND,2,27,30
COCA COLA 300ML EMPTY BOTTLE,8,96.0,COCA COLA BEVERAGES KENYA LTD,2,27,30
KRACKLES POTATO CRISP BBQ30G,8,349.25696594427245,PROPACK KENYA LTD,2,27,30
SPRITE PET 350ML,6,233.4256873265495,COCA COLA BEVERAGES KENYA LTD,2,27,30
OLA 40G CHEESE CRUNCH TORTILA CHIPS,8,412.29302736098856,PROPACK KENYA LTD,2,27,30
KRACKLES CHEESE & ONION 30G,7,310.29015307288097,PROPACK KENYA LTD,2,27,30
FANTA ORANGE PET 500ML,5,264.24864556601085,COCA COLA BEVERAGES KENYA LTD,2,27,30
KRACKLES SALT&VINEGAR 30GM,4,173.38576911721287,PROPACK KENYA LTD,2,27,30
DUNHILL 20S DOUBLE CAP,4,1504.0,NOBLE OUTLOOK LIMITED,2,27,30
BIO 150ML NATURAL YOGHURT,6,553.8685714285715,BIO FOOD PRODUCTS LTD,2,27,30
PICK N PEEL 250ML ORANGE JUICE,4,302.8791142425768,KEVIAN KENYA LTD,2,27,30
AQUACLEAR 500ML MINERAL WATER,4,100.09270801815433,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,27,30
FANTA BLACK CURRANT 350ML PET,3,116.60549850944022,COCA COLA BEVERAGES KENYA LTD,2,27,30
KRAC KURLS 25G TANGY CHEESE,4,125.08646288209607,PROPACK KENYA LTD,2,27,30
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,3,485.01137541528243,UDV KENYA LIMITED,2,27,30
FC 100G (30D) COLLAR BACON,3,430.4898122253296,FARMERS CHOICE LTD,2,27,30
HANAN 10PK TISSUE PAPER,3,1059.4114006514658,ZENKO KENYA LIMITED,2,27,30
GREEN FARM 30S Y/YORK EGGS,4,1792.38867018723,GREEN FARM POULTRY,2,27,30
CADBURY 32G DAIRY MILK CHOCOLATE,2,213.35470817120623,HASBAH KENYA LTD CADBURY,2,27,30
TENA 100S SERVIETTES WHITE,2,159.39459459459465,AFRICAN COTTON INDUSTRIES LTD,2,27,30
OREO 26.25G ORIGINAL,3,106.26206896551724,HASBAH KENYA LTD CADBURY,2,27,30
HANAN FLUSHABLE WATER WIPES 72PCS,1,143.36968048946295,ZENKO KENYA LIMITED,2,27,30
MAGIC 300ML SODA WATER,1,53.19030251903926,KHETIA DRAPERS LTD,2,27,30
BIO 1L FRESH WHOLE MILK,10,1367.0559449471136,BIO FOOD PRODUCTS LTD,2,28,31
KCC 500ML FRESH W/MILK (POUCH)-84,9,406.0213418530352,NEW KENYA COOP CREAMERIES  LTD,2,28,31
FRESHA MAISHA 500ML LONG LIFE MILK,9,399.2674415759207,GITHUNGURI DAIRY FARMERS,2,28,31
FESTIVE 400G WHOLE MEAL,8,416.0027898866609,DPL FESTIVE  LIMITED,2,28,31
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,3,288.0,DPL FESTIVE  LIMITED,2,28,31
WHITE CAP 500ML LAGER CANS,33,6029.3691306231685,KENYA BREWERIES LTD,2,28,31
QUENCHER 300ML DRINKING WATER,25,385.5538512837613,EXCEL CHEMICALS LTD,2,28,31
AQUAMIST 300ML MINERAL WATER,25,613.5194192920752,AQUAMIST LIMITED,2,28,31
KERINGET 500ML MINERAL WATER,21,943.2509936807401,COCA COLA BEVERAGES KENYA LTD,2,28,31
DUNHILL 20S SWITCH,16,6016.0,NOBLE OUTLOOK LIMITED,2,28,31
KERINGET 18.9LT MINERAL WATER REFIL,15,7183.636297287435,COCA COLA BEVERAGES KENYA LTD,2,28,31
COKE ZERO 330ML CAN,13,1004.3483504751987,COCA COLA BEVERAGES KENYA LTD,2,28,31
COKE 330ML CAN,9,702.3943161634104,COCA COLA BEVERAGES KENYA LTD,2,28,31
WHITE CAP 500ML LAGER BEER,9,1720.8000000000002,KENYA BREWERIES LTD,2,28,31
NESTLE 41.5G KITKAT 4 FINGER MILK,9,1202.9477732793523,GLACIER PRODUCTS LTD 2ND,2,28,31
COCA COLA 300ML EMPTY BOTTLE,10,120.0,COCA COLA BEVERAGES KENYA LTD,2,28,31
SCHWEPPES SODA WATER 500ML PET,7,423.75434400281404,COCA COLA BEVERAGES KENYA LTD,2,28,31
SPRITE PET 350ML,8,311.2342497687327,COCA COLA BEVERAGES KENYA LTD,2,28,31
OLA 40G CHEESE CRUNCH TORTILA CHIPS,10,515.3662842012357,PROPACK KENYA LTD,2,28,31
SPRITE PET 500ML,6,317.24689251767,COCA COLA BEVERAGES KENYA LTD,2,28,31
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,7,149.37096198009698,RADBONE CLARK LIMITED MARS,2,28,31
FANTA ORANGE PET 350ML,6,233.67781340341656,COCA COLA BEVERAGES KENYA LTD,2,28,31
URBAN STIX 35G BARBEQUE SNACKS,6,168.0,NORDA INDUSTRIES LTD.,2,28,31
FANTA ORANGE PET 500ML,7,369.9481037924152,COCA COLA BEVERAGES KENYA LTD,2,28,31
ISINYA 15S EGGS,6,1489.0152066281698,ISINYA FEEDS LIMITED,2,28,31
KRACKLES SALT&VINEGAR 30GM,6,260.0786536758193,PROPACK KENYA LTD,2,28,31
DUNHILL 20S DOUBLE CAP,4,1504.0,NOBLE OUTLOOK LIMITED,2,28,31
KNORR 51G 6S CHICKEN CUBES,4,301.5809243450103,UNILEVER KENYA LIMITED,2,28,31
PICK N PEEL 250ML ORANGE JUICE,5,378.598892803221,KEVIAN KENYA LTD,2,28,31
AQUACLEAR 500ML MINERAL WATER,4,100.09270801815433,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,28,31
FANTA BLACK CURRANT 350ML PET,5,194.34249751573373,COCA COLA BEVERAGES KENYA LTD,2,28,31
KRAC KURLS 25G TANGY CHEESE,6,187.62969432314412,PROPACK KENYA LTD,2,28,31
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,4,646.6818338870432,UDV KENYA LIMITED,2,28,31
LYONS 60ML TOFF N CHOCO W NUTS STICKLINE,3,164.94315789473686,RAZCO LTD,2,28,31
HANAN 10PK TISSUE PAPER,4,1412.5485342019545,ZENKO KENYA LIMITED,2,28,31
SOFTLEAF 10S VIRGIN TOILET PAPER,3,1036.469327501367,KAPA OIL REFINERIES LTD,2,28,31
FANTA PASSION 500ML PET,3,159.63852954862728,COCA COLA BEVERAGES KENYA LTD,2,28,31
SAVANA DRY PREMIUM CIDER 340ML,3,680.0222910216719,KENYA WINE AGENCIES KWAL,2,28,31
CADBURY 32G DAIRY MILK CHOCOLATE,3,320.03206225680935,HASBAH KENYA LTD CADBURY,2,28,31
TENA 100S SERVIETTES WHITE,3,239.09189189189198,AFRICAN COTTON INDUSTRIES LTD,2,28,31
OREO 26.25G ORIGINAL,3,106.26206896551724,HASBAH KENYA LTD CADBURY,2,28,31
HANAN FLUSHABLE WATER WIPES 72PCS,2,286.7393609789259,ZENKO KENYA LIMITED,2,28,31
MAGIC 300ML SODA WATER,1,53.19030251903926,KHETIA DRAPERS LTD,2,28,31
MILL BAKERS 200G QUEEN CAKE,1,105.60000000000001,MILL BAKERS LIMITED,2,28,31
BIO 1L FRESH WHOLE MILK,12,1640.4671339365364,BIO FOOD PRODUCTS LTD,2,29,32
KCC 500ML FRESH W/MILK (POUCH)-84,10,451.1348242811502,NEW KENYA COOP CREAMERIES  LTD,2,29,32
FRESHA MAISHA 500ML LONG LIFE MILK,10,443.6304906399119,GITHUNGURI DAIRY FARMERS,2,29,32
KCC 500ML GOLD CROWN  (POUCH)-55,7,321.76559440559447,NEW KENYA COOP CREAMERIES  LTD,2,29,32
FESTIVE 400G WHOLE MEAL,8,416.0027898866609,DPL FESTIVE  LIMITED,2,29,32
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,3,288.0,DPL FESTIVE  LIMITED,2,29,32
RINSUN 2LT SUNFLOWER OIL,2,1212.2053097345133,KAPA OIL REFINERIES LTD,2,29,32
BIO 1L BARISTA FRESH MILK,2,286.375,BIO FOOD PRODUCTS LTD,2,29,32
QUENCHER 300ML DRINKING WATER,27,416.39815938646217,EXCEL CHEMICALS LTD,2,29,32
DUNHILL 20S SWITCH,19,7144.0,NOBLE OUTLOOK LIMITED,2,29,32
KERINGET 18.9LT MINERAL WATER REFIL,16,7662.545383773264,COCA COLA BEVERAGES KENYA LTD,2,29,32
COKE ZERO 330ML CAN,14,1081.6059158963678,COCA COLA BEVERAGES KENYA LTD,2,29,32
COKE 330ML CAN,9,702.3943161634104,COCA COLA BEVERAGES KENYA LTD,2,29,32
WHITE CAP 500ML LAGER BEER,10,1912.0000000000002,KENYA BREWERIES LTD,2,29,32
NESTLE 41.5G KITKAT 4 FINGER MILK,9,1202.9477732793523,GLACIER PRODUCTS LTD 2ND,2,29,32
SCHWEPPES SODA WATER 500ML PET,9,544.8270137179037,COCA COLA BEVERAGES KENYA LTD,2,29,32
SPRITE PET 350ML,9,350.1385309898243,COCA COLA BEVERAGES KENYA LTD,2,29,32
TUSKER LITE 500ML CAN,6,1241.1423004846527,KENYA BREWERIES LTD,2,29,32
SPRITE PET 500ML,7,370.1213746039483,COCA COLA BEVERAGES KENYA LTD,2,29,32
SPRITE 330ML CAN REGULAR,6,463.3383421516754,COCA COLA BEVERAGES KENYA LTD,2,29,32
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,7,149.37096198009698,RADBONE CLARK LIMITED MARS,2,29,32
FANTA ORANGE PET 350ML,7,272.62411563731933,COCA COLA BEVERAGES KENYA LTD,2,29,32
URBAN STIX 35G BARBEQUE SNACKS,6,168.0,NORDA INDUSTRIES LTD.,2,29,32
FANTA ORANGE PET 500ML,7,369.9481037924152,COCA COLA BEVERAGES KENYA LTD,2,29,32
TENA 10S WHITE TOILET ROLLS,4,1442.1725013804528,AFRICAN COTTON INDUSTRIES LTD,2,29,32
ISINYA 15S EGGS,5,1240.8460055234748,ISINYA FEEDS LIMITED,2,29,32
KRACKLES SALT&VINEGAR 30GM,6,260.0786536758193,PROPACK KENYA LTD,2,29,32
DUNHILL 20S DOUBLE CAP,4,1504.0,NOBLE OUTLOOK LIMITED,2,29,32
KNORR 51G 6S CHICKEN CUBES,5,376.9761554312629,UNILEVER KENYA LIMITED,2,29,32
PICK N PEEL 250ML ORANGE JUICE,5,378.598892803221,KEVIAN KENYA LTD,2,29,32
SMIRNOFF 330ML PINEAPPLE PUNCH ICE CAN,3,485.01137541528243,UDV KENYA LIMITED,2,29,32
LYONS 60ML TOFF N CHOCO W NUTS STICKLINE,3,164.94315789473686,RAZCO LTD,2,29,32
SOFTLEAF 10S VIRGIN TOILET PAPER,2,690.979551667578,KAPA OIL REFINERIES LTD,2,29,32
FANTA PASSION 500ML PET,3,159.63852954862728,COCA COLA BEVERAGES KENYA LTD,2,29,32
FESTIVE TORTILLA WRAP 8 INCH,3,658.7156626506024,DPL FESTIVE  LIMITED,2,29,32
SAVANA DRY PREMIUM CIDER 340ML,3,680.0222910216719,KENYA WINE AGENCIES KWAL,2,29,32
TENA 100S SERVIETTES WHITE,2,159.39459459459465,AFRICAN COTTON INDUSTRIES LTD,2,29,32
URBAN STIX 35G KUKU CHOMA SNACK,2,56.001905896366885,NORDA INDUSTRIES LTD.,2,29,32
TOILEX WHITE 10S,2,590.4294027565085,CHANDARIA INDUSTRIES  LTD,2,29,32
OREO 26.25G ORIGINAL,3,106.26206896551724,HASBAH KENYA LTD CADBURY,2,29,32
MAGIC 300ML SODA WATER,2,106.38060503807851,KHETIA DRAPERS LTD,2,29,32
MILL BAKERS 200G QUEEN CAKE,2,211.20000000000002,MILL BAKERS LIMITED,2,29,32
FESTIVE 400G MILKY WHITE SLICED,34,1768.0078762958246,DPL FESTIVE  LIMITED,2,30,33
FESTIVE 600G FAMILY WHITE BREAD,26,2080.015278797997,DPL FESTIVE  LIMITED,2,30,33
DAIMA 500ML WHOLE ESL POUCH,19,743.9976902576251,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,2,30,33
SOKO 2KG MAIZE MEAL,15,1753.76102378634,CAPWELL INDUSTRIES LTD,2,30,33
KCC 500ML FRESH W/MILK (POUCH)-84,15,676.7022364217253,NEW KENYA COOP CREAMERIES  LTD,2,30,33
FRESHA MAISHA 500ML LONG LIFE MILK,16,709.8087850238591,GITHUNGURI DAIRY FARMERS,2,30,33
KCC 500ML GOLD CROWN  (POUCH)-55,11,505.63164835164844,NEW KENYA COOP CREAMERIES  LTD,2,30,33
FESTIVE 600G FAMILY BRWN BREAD,8,640.0015841584159,DPL FESTIVE  LIMITED,2,30,33
FESTIVE 300G 6S DELUXE ROLLS,5,480.0,DPL FESTIVE  LIMITED,2,30,33
BIO 1L FRESH SEMI SKIMMED MILK,4,502.6607407407408,BIO FOOD PRODUCTS LTD,2,30,33
RINSUN 2LT SUNFLOWER OIL,2,1212.2053097345133,KAPA OIL REFINERIES LTD,2,30,33
RINSUN 3LT SUNFLOWER OIL,2,1750.227498485766,KAPA OIL REFINERIES LTD,2,30,33
BIO 1L BARISTA FRESH MILK,4,572.75,BIO FOOD PRODUCTS LTD,2,30,33
QUENCHER 300ML DRINKING WATER,29,447.24246748916306,EXCEL CHEMICALS LTD,2,30,33
AQUAMIST 20LT MINERAL WATER,8,3375.8210741849107,AQUAMIST LIMITED,2,30,33
COKE 330ML CAN,10,780.4381290704561,COCA COLA BEVERAGES KENYA LTD,2,30,33
SCHWEPPES SODA WATER 500ML PET,10,605.3633485754485,COCA COLA BEVERAGES KENYA LTD,2,30,33
TUSKER LITE 500ML CAN,7,1447.9993505654281,KENYA BREWERIES LTD,2,30,33
SPRITE PET 500ML,8,422.9958566902267,COCA COLA BEVERAGES KENYA LTD,2,30,33
SPRITE 330ML CAN REGULAR,5,386.11528512639615,COCA COLA BEVERAGES KENYA LTD,2,30,33
WRIGLEYS P.K 10S CHEWING GUM PEPPERMINT,7,149.37096198009698,RADBONE CLARK LIMITED MARS,2,30,33
FANTA ORANGE PET 350ML,7,272.62411563731933,COCA COLA BEVERAGES KENYA LTD,2,30,33
URBAN STIX 35G BARBEQUE SNACKS,7,196.0,NORDA INDUSTRIES LTD.,2,30,33
WRIGLEYS ORBIT 10S BUBBLEMINT SF,5,274.9117730496454,RADBONE CLARK LIMITED MARS,2,30,33
TENA 10S WHITE TOILET ROLLS,4,1442.1725013804528,AFRICAN COTTON INDUSTRIES LTD,2,30,33
ISINYA 15S EGGS,7,1737.1844077328647,ISINYA FEEDS LIMITED,2,30,33
KNORR 51G 6S CHICKEN CUBES,6,452.3713865175155,UNILEVER KENYA LIMITED,2,30,33
ISINYA 12S EGGS,3,605.2046615446825,ISINYA FEEDS LIMITED,2,30,33
LYONS 60ML TOFF N CHOCO W NUTS STICKLINE,3,164.94315789473686,RAZCO LTD,2,30,33
FANTA PASSION 500ML PET,3,159.63852954862728,COCA COLA BEVERAGES KENYA LTD,2,30,33
FESTIVE TORTILLA WRAP 8 INCH,3,658.7156626506024,DPL FESTIVE  LIMITED,2,30,33
SAVANA DRY PREMIUM CIDER 340ML,3,680.0222910216719,KENYA WINE AGENCIES KWAL,2,30,33
FC 1KG (14D) BEEF VALUE SAUSAGES,3,1706.9759858657244,FARMERS CHOICE LTD,2,30,33
URBAN STIX 35G KUKU CHOMA SNACK,2,56.001905896366885,NORDA INDUSTRIES LTD.,2,30,33
TOILEX WHITE 10S,3,885.6441041347628,CHANDARIA INDUSTRIES  LTD,2,30,33
FC 400G (30D) FRESH STREAKY BACON,2,1278.992960662526,FARMERS CHOICE LTD,2,30,33
ZESTA 100G BI-CARBONATE OF SODA,2,35.20103963612736,TRUFOODS LIMITED T F,2,30,33
MAGIC 300ML SODA WATER,1,53.19030251903926,KHETIA DRAPERS LTD,2,30,33
MILL BAKERS 200G QUEEN CAKE,2,211.20000000000002,MILL BAKERS LIMITED,2,30,33
